type,fold,rna_idx,drug_idx,label,split
drug,4,582,73,0,train
drug,4,354,30,0,train
drug,4,150,22,0,train
drug,4,581,37,0,train
drug,4,451,68,0,train
drug,4,593,76,0,train
drug,4,496,31,0,train
drug,4,523,19,0,train
drug,4,422,69,0,train
drug,4,28,56,0,train
drug,4,157,78,0,train
drug,4,40,70,0,train
drug,4,88,96,0,train
drug,4,396,102,0,train
drug,4,617,47,0,train
drug,4,116,92,0,train
drug,4,73,34,0,train
drug,4,429,84,0,train
drug,4,439,24,0,train
drug,4,334,87,0,train
drug,4,35,62,0,train
drug,4,45,72,0,train
drug,4,145,16,0,train
drug,4,369,118,0,train
drug,4,618,26,0,train
drug,4,49,70,0,train
drug,4,142,87,0,train
drug,4,549,103,0,train
drug,4,588,111,0,train
drug,4,349,67,0,train
drug,4,578,65,0,train
drug,4,524,83,0,train
drug,4,193,15,0,train
drug,4,593,31,0,train
drug,4,77,43,0,train
drug,4,248,66,0,train
drug,4,189,22,0,train
drug,4,19,76,0,train
drug,4,532,60,0,train
drug,4,121,44,0,train
drug,4,445,101,0,train
drug,4,38,68,0,train
drug,4,136,35,0,train
drug,4,374,40,0,train
drug,4,503,86,0,train
drug,4,488,30,0,train
drug,4,533,27,0,train
drug,4,590,91,0,train
drug,4,161,6,0,train
drug,4,104,91,0,train
drug,4,404,23,0,train
drug,4,64,107,0,train
drug,4,94,84,0,train
drug,4,314,16,0,train
drug,4,319,47,0,train
drug,4,118,25,0,train
drug,4,208,47,0,train
drug,4,372,78,0,train
drug,4,115,78,0,train
drug,4,487,64,0,train
drug,4,613,45,0,train
drug,4,387,34,0,train
drug,4,75,60,0,train
drug,4,518,98,0,train
drug,4,457,118,0,train
drug,4,357,22,0,train
drug,4,108,78,0,train
drug,4,474,87,0,train
drug,4,358,36,0,train
drug,4,168,102,0,train
drug,4,537,82,0,train
drug,4,384,37,0,train
drug,4,122,119,0,train
drug,4,138,39,0,train
drug,4,218,73,0,train
drug,4,384,76,0,train
drug,4,170,84,0,train
drug,4,483,103,0,train
drug,4,610,22,0,train
drug,4,66,120,0,train
drug,4,395,71,0,train
drug,4,180,22,0,train
drug,4,301,102,0,train
drug,4,13,55,0,train
drug,4,430,43,0,train
drug,4,172,68,0,train
drug,4,262,71,0,train
drug,4,15,56,0,train
drug,4,584,60,0,train
drug,4,382,44,0,train
drug,4,400,42,0,train
drug,4,524,101,0,train
drug,4,91,86,0,train
drug,4,199,34,0,train
drug,4,399,3,0,train
drug,4,597,24,0,train
drug,4,423,73,0,train
drug,4,77,10,0,train
drug,4,166,87,0,train
drug,4,252,86,0,train
drug,4,132,91,0,train
drug,4,317,45,0,train
drug,4,456,22,0,train
drug,4,556,26,0,train
drug,4,187,27,0,train
drug,4,462,27,0,train
drug,4,594,15,0,train
drug,4,383,17,0,train
drug,4,324,8,0,train
drug,4,71,52,0,train
drug,4,180,45,0,train
drug,4,489,36,0,train
drug,4,541,70,0,train
drug,4,537,118,0,train
drug,4,147,24,0,train
drug,4,264,84,0,train
drug,4,312,71,0,train
drug,4,152,101,0,train
drug,4,454,28,0,train
drug,4,474,83,0,train
drug,4,558,104,0,train
drug,4,476,29,0,train
drug,4,531,93,0,train
drug,4,181,45,0,train
drug,4,590,19,0,train
drug,4,445,23,0,train
drug,4,301,16,0,train
drug,4,454,26,0,train
drug,4,391,25,0,train
drug,4,608,1,0,train
drug,4,580,74,0,train
drug,4,420,98,0,train
drug,4,608,17,0,train
drug,4,339,85,0,train
drug,4,318,17,0,train
drug,4,537,23,0,train
drug,4,119,99,0,train
drug,4,609,87,0,train
drug,4,152,40,0,train
drug,4,451,116,0,train
drug,4,377,35,0,train
drug,4,263,11,0,train
drug,4,171,60,0,train
drug,4,59,18,0,train
drug,4,54,78,0,train
drug,4,98,39,0,train
drug,4,33,37,0,train
drug,4,200,49,0,train
drug,4,415,2,0,train
drug,4,269,74,0,train
drug,4,564,74,0,train
drug,4,558,17,0,train
drug,4,426,68,0,train
drug,4,552,101,0,train
drug,4,385,44,0,train
drug,4,372,65,0,train
drug,4,162,15,0,train
drug,4,279,83,0,train
drug,4,250,68,0,train
drug,4,527,35,0,train
drug,4,451,7,0,train
drug,4,303,92,0,train
drug,4,434,8,0,train
drug,4,422,22,0,train
drug,4,496,98,0,train
drug,4,25,72,0,train
drug,4,477,90,0,train
drug,4,236,37,0,train
drug,4,18,52,0,train
drug,4,495,103,0,train
drug,4,178,71,0,train
drug,4,170,42,0,train
drug,4,592,93,0,train
drug,4,250,96,0,train
drug,4,197,83,0,train
drug,4,348,108,0,train
drug,4,427,68,0,train
drug,4,581,53,0,train
drug,4,495,84,0,train
drug,4,619,101,0,train
drug,4,35,19,0,train
drug,4,611,73,0,train
drug,4,605,16,0,train
drug,4,477,49,0,train
drug,4,427,5,0,train
drug,4,361,10,0,train
drug,4,392,18,0,train
drug,4,137,89,0,train
drug,4,93,62,0,train
drug,4,445,38,0,train
drug,4,545,69,0,train
drug,4,523,51,0,train
drug,4,157,99,0,train
drug,4,295,2,0,train
drug,4,252,8,0,train
drug,4,317,82,0,train
drug,4,172,47,0,train
drug,4,594,49,0,train
drug,4,517,108,0,train
drug,4,410,13,0,train
drug,4,224,38,0,train
drug,4,501,38,0,train
drug,4,96,86,0,train
drug,4,546,56,0,train
drug,4,457,33,0,train
drug,4,114,49,0,train
drug,4,401,106,0,train
drug,4,183,15,0,train
drug,4,12,16,0,train
drug,4,336,25,0,train
drug,4,500,103,0,train
drug,4,488,20,0,train
drug,4,552,33,0,train
drug,4,164,102,0,train
drug,4,122,14,0,train
drug,4,305,108,0,train
drug,4,189,21,0,train
drug,4,450,44,0,train
drug,4,293,5,0,train
drug,4,474,24,0,train
drug,4,190,45,0,train
drug,4,381,102,0,train
drug,4,588,70,0,train
drug,4,69,101,0,train
drug,4,452,3,0,train
drug,4,272,22,0,train
drug,4,148,76,0,train
drug,4,598,51,0,train
drug,4,230,51,0,train
drug,4,124,83,0,train
drug,4,370,119,0,train
drug,4,121,38,0,train
drug,4,412,12,0,train
drug,4,307,49,0,train
drug,4,241,87,0,train
drug,4,137,38,0,train
drug,4,413,73,0,train
drug,4,425,19,0,train
drug,4,480,76,0,train
drug,4,300,96,0,train
drug,4,226,47,0,train
drug,4,503,31,0,train
drug,4,524,106,0,train
drug,4,293,38,0,train
drug,4,33,34,0,train
drug,4,80,20,0,train
drug,4,253,97,0,train
drug,4,262,11,0,train
drug,4,399,115,0,train
drug,4,186,114,0,train
drug,4,336,99,0,train
drug,4,436,99,0,train
drug,4,593,26,0,train
drug,4,533,55,0,train
drug,4,483,83,0,train
drug,4,233,83,0,train
drug,4,101,49,0,train
drug,4,480,49,0,train
drug,4,167,53,0,train
drug,4,118,87,0,train
drug,4,19,44,0,train
drug,4,264,72,0,train
drug,4,42,20,0,train
drug,4,211,119,0,train
drug,4,0,18,0,train
drug,4,71,68,0,train
drug,4,498,1,0,train
drug,4,394,2,0,train
drug,4,98,93,0,train
drug,4,213,87,0,train
drug,4,389,111,0,train
drug,4,0,106,0,train
drug,4,1,6,0,train
drug,4,69,49,0,train
drug,4,135,76,0,train
drug,4,469,66,0,train
drug,4,330,23,0,train
drug,4,67,7,0,train
drug,4,445,104,0,train
drug,4,330,82,0,train
drug,4,275,11,0,train
drug,4,619,33,0,train
drug,4,57,18,0,train
drug,4,611,47,0,train
drug,4,177,53,0,train
drug,4,514,72,0,train
drug,4,150,7,0,train
drug,4,148,21,0,train
drug,4,282,16,0,train
drug,4,492,69,0,train
drug,4,593,69,0,train
drug,4,373,5,0,train
drug,4,561,67,0,train
drug,4,129,71,0,train
drug,4,571,114,0,train
drug,4,223,14,0,train
drug,4,140,73,0,train
drug,4,305,97,0,train
drug,4,396,106,0,train
drug,4,162,16,0,train
drug,4,77,8,0,train
drug,4,516,114,0,train
drug,4,358,114,0,train
drug,4,335,92,0,train
drug,4,463,52,0,train
drug,4,416,33,0,train
drug,4,290,62,0,train
drug,4,111,38,0,train
drug,4,145,108,0,train
drug,4,581,21,0,train
drug,4,312,29,0,train
drug,4,77,106,0,train
drug,4,92,70,0,train
drug,4,611,110,0,train
drug,4,382,89,0,train
drug,4,507,37,0,train
drug,4,203,115,0,train
drug,4,380,10,0,train
drug,4,279,47,0,train
drug,4,92,38,0,train
drug,4,140,12,0,train
drug,4,243,27,0,train
drug,4,577,51,0,train
drug,4,6,56,0,train
drug,4,67,118,0,train
drug,4,3,15,0,train
drug,4,414,118,0,train
drug,4,481,25,0,train
drug,4,399,49,0,train
drug,4,56,76,0,train
drug,4,340,18,0,train
drug,4,573,45,0,train
drug,4,518,119,0,train
drug,4,249,39,0,train
drug,4,28,62,0,train
drug,4,274,119,0,train
drug,4,345,70,0,train
drug,4,615,103,0,train
drug,4,50,9,0,train
drug,4,207,47,0,train
drug,4,92,56,0,train
drug,4,544,8,0,train
drug,4,528,6,0,train
drug,4,437,36,0,train
drug,4,29,102,0,train
drug,4,51,20,0,train
drug,4,347,118,0,train
drug,4,454,110,0,train
drug,4,316,34,0,train
drug,4,255,83,0,train
drug,4,361,85,0,train
drug,4,490,12,0,train
drug,4,404,38,0,train
drug,4,171,110,0,train
drug,4,105,43,0,train
drug,4,216,93,0,train
drug,4,575,43,0,train
drug,4,198,92,0,train
drug,4,92,8,0,train
drug,4,569,55,0,train
drug,4,53,62,0,train
drug,4,20,91,0,train
drug,4,132,99,0,train
drug,4,549,82,0,train
drug,4,602,91,0,train
drug,4,58,115,0,train
drug,4,174,38,0,train
drug,4,356,74,0,train
drug,4,436,78,0,train
drug,4,201,31,0,train
drug,4,487,24,0,train
drug,4,7,28,0,train
drug,4,617,28,0,train
drug,4,139,10,0,train
drug,4,524,7,0,train
drug,4,63,24,0,train
drug,4,127,36,0,train
drug,4,319,83,0,train
drug,4,306,29,0,train
drug,4,613,104,0,train
drug,4,141,60,0,train
drug,4,515,39,0,train
drug,4,249,34,0,train
drug,4,592,3,0,train
drug,4,210,36,0,train
drug,4,412,107,0,train
drug,4,9,32,1,test
drug,4,21,41,1,test
drug,4,29,46,1,test
drug,4,31,48,1,test
drug,4,32,50,1,test
drug,4,33,50,1,test
drug,4,34,50,1,test
drug,4,34,54,1,test
drug,4,36,50,1,test
drug,4,39,57,1,test
drug,4,40,57,1,test
drug,4,41,58,1,test
drug,4,42,32,1,test
drug,4,42,50,1,test
drug,4,42,54,1,test
drug,4,42,59,1,test
drug,4,43,61,1,test
drug,4,44,57,1,test
drug,4,47,57,1,test
drug,4,49,63,1,test
drug,4,50,63,1,test
drug,4,51,57,1,test
drug,4,52,57,1,test
drug,4,55,57,1,test
drug,4,59,57,1,test
drug,4,74,32,1,test
drug,4,74,48,1,test
drug,4,74,54,1,test
drug,4,74,57,1,test
drug,4,74,59,1,test
drug,4,76,54,1,test
drug,4,77,54,1,test
drug,4,87,50,1,test
drug,4,95,48,1,test
drug,4,96,50,1,test
drug,4,103,75,1,test
drug,4,104,50,1,test
drug,4,105,75,1,test
drug,4,106,57,1,test
drug,4,115,75,1,test
drug,4,118,75,1,test
drug,4,121,57,1,test
drug,4,121,77,1,test
drug,4,122,79,1,test
drug,4,122,80,1,test
drug,4,124,57,1,test
drug,4,124,81,1,test
drug,4,125,75,1,test
drug,4,126,75,1,test
drug,4,126,79,1,test
drug,4,126,80,1,test
drug,4,129,50,1,test
drug,4,129,57,1,test
drug,4,132,57,1,test
drug,4,133,57,1,test
drug,4,136,75,1,test
drug,4,141,50,1,test
drug,4,141,75,1,test
drug,4,143,57,1,test
drug,4,145,32,1,test
drug,4,148,88,1,test
drug,4,153,57,1,test
drug,4,154,75,1,test
drug,4,160,75,1,test
drug,4,164,57,1,test
drug,4,170,57,1,test
drug,4,170,79,1,test
drug,4,170,80,1,test
drug,4,171,57,1,test
drug,4,181,50,1,test
drug,4,181,57,1,test
drug,4,181,75,1,test
drug,4,183,75,1,test
drug,4,183,94,1,test
drug,4,183,95,1,test
drug,4,185,57,1,test
drug,4,197,57,1,test
drug,4,197,75,1,test
drug,4,201,54,1,test
drug,4,202,48,1,test
drug,4,202,57,1,test
drug,4,203,57,1,test
drug,4,211,54,1,test
drug,4,212,48,1,test
drug,4,213,59,1,test
drug,4,214,48,1,test
drug,4,214,57,1,test
drug,4,216,57,1,test
drug,4,216,100,1,test
drug,4,218,57,1,test
drug,4,220,32,1,test
drug,4,220,50,1,test
drug,4,220,57,1,test
drug,4,220,100,1,test
drug,4,220,105,1,test
drug,4,223,57,1,test
drug,4,229,57,1,test
drug,4,237,57,1,test
drug,4,241,32,1,test
drug,4,241,57,1,test
drug,4,241,112,1,test
drug,4,241,113,1,test
drug,4,243,32,1,test
drug,4,243,57,1,test
drug,4,243,112,1,test
drug,4,243,113,1,test
drug,4,248,50,1,test
drug,4,249,50,1,test
drug,4,252,48,1,test
drug,4,256,57,1,test
drug,4,258,46,1,test
drug,4,258,50,1,test
drug,4,258,58,1,test
drug,4,258,95,1,test
drug,4,258,117,1,test
drug,4,259,50,1,test
drug,4,261,48,1,test
drug,4,263,75,1,test
drug,4,266,57,1,test
drug,4,266,75,1,test
drug,4,268,57,1,test
drug,4,271,57,1,test
drug,4,280,57,1,test
drug,4,282,50,1,test
drug,4,283,75,1,test
drug,4,284,32,1,test
drug,4,287,57,1,test
drug,4,289,75,1,test
drug,4,307,57,1,test
drug,4,310,50,1,test
drug,4,313,57,1,test
drug,4,316,50,1,test
drug,4,316,57,1,test
drug,4,317,50,1,test
drug,4,317,54,1,test
drug,4,317,57,1,test
drug,4,319,57,1,test
drug,4,323,50,1,test
drug,4,327,57,1,test
drug,4,327,59,1,test
drug,4,327,75,1,test
drug,4,329,79,1,test
drug,4,329,80,1,test
drug,4,331,50,1,test
drug,4,332,50,1,test
drug,4,334,75,1,test
drug,4,336,50,1,test
drug,4,339,57,1,test
drug,4,340,50,1,test
drug,4,341,50,1,test
drug,4,356,48,1,test
drug,4,359,48,1,test
drug,4,369,54,1,test
drug,4,373,50,1,test
drug,4,373,57,1,test
drug,4,379,57,1,test
drug,4,382,50,1,test
drug,4,412,46,1,test
drug,4,412,48,1,test
drug,4,412,57,1,test
drug,4,412,117,1,test
drug,4,431,77,1,test
drug,4,458,50,1,test
drug,4,468,57,1,test
drug,4,470,57,1,test
drug,4,509,50,1,test
drug,4,509,57,1,test
drug,4,547,75,1,test
drug,4,548,54,1,test
drug,4,558,57,1,test
drug,4,558,79,1,test
drug,4,558,80,1,test
drug,4,562,50,1,test
drug,4,562,57,1,test
drug,4,578,57,1,test
drug,4,600,54,1,test
drug,4,605,50,1,test
drug,4,613,32,1,test
drug,4,613,75,1,test
drug,4,614,50,1,test
drug,4,617,50,1,test
drug,4,617,54,1,test
drug,4,617,57,1,test
drug,4,48,58,0,test
drug,4,43,50,0,test
drug,4,593,100,0,test
drug,4,463,112,0,test
drug,4,598,59,0,test
drug,4,37,81,0,test
drug,4,158,48,0,test
drug,4,500,46,0,test
drug,4,263,77,0,test
drug,4,3,32,0,test
drug,4,389,46,0,test
drug,4,19,57,0,test
drug,4,406,32,0,test
drug,4,420,59,0,test
drug,4,423,100,0,test
drug,4,402,112,0,test
drug,4,435,112,0,test
drug,4,270,63,0,test
drug,4,598,79,0,test
drug,4,14,61,0,test
drug,4,541,112,0,test
drug,4,409,77,0,test
drug,4,332,79,0,test
drug,4,377,57,0,test
drug,4,495,61,0,test
drug,4,507,32,0,test
drug,4,243,95,0,test
drug,4,385,80,0,test
drug,4,614,58,0,test
drug,4,71,95,0,test
drug,4,250,105,0,test
drug,4,422,105,0,test
drug,4,394,80,0,test
drug,4,427,81,0,test
drug,4,502,59,0,test
drug,4,195,32,0,test
drug,4,387,57,0,test
drug,4,188,57,0,test
drug,4,158,41,0,test
drug,4,568,117,0,test
drug,4,368,77,0,test
drug,4,555,48,0,test
drug,4,617,77,0,test
drug,4,32,100,0,test
drug,4,358,81,0,test
drug,4,315,100,0,test
drug,4,461,48,0,test
drug,4,50,41,0,test
drug,4,187,32,0,test
drug,4,113,61,0,test
drug,4,127,41,0,test
drug,4,280,58,0,test
drug,4,254,57,0,test
drug,4,591,77,0,test
drug,4,421,46,0,test
drug,4,340,59,0,test
drug,4,466,48,0,test
drug,4,147,48,0,test
drug,4,599,46,0,test
drug,4,87,58,0,test
drug,4,77,59,0,test
drug,4,111,57,0,test
drug,4,523,105,0,test
drug,4,239,41,0,test
drug,4,329,105,0,test
drug,4,289,117,0,test
drug,4,188,50,0,test
drug,4,411,50,0,test
drug,4,586,63,0,test
drug,4,82,95,0,test
drug,4,166,100,0,test
drug,4,466,50,0,test
drug,4,291,80,0,test
drug,4,184,75,0,test
drug,4,464,48,0,test
drug,4,149,57,0,test
drug,4,615,80,0,test
drug,4,149,32,0,test
drug,4,488,105,0,test
drug,4,608,41,0,test
drug,4,23,58,0,test
drug,4,356,80,0,test
drug,4,237,113,0,test
drug,4,257,95,0,test
drug,4,128,100,0,test
drug,4,106,54,0,test
drug,4,619,80,0,test
drug,4,571,94,0,test
drug,4,471,59,0,test
drug,4,291,41,0,test
drug,4,426,58,0,test
drug,4,197,112,0,test
drug,4,174,105,0,test
drug,4,129,113,0,test
drug,4,0,117,0,test
drug,4,345,117,0,test
drug,4,521,79,0,test
drug,4,217,117,0,test
drug,4,260,112,0,test
drug,4,197,54,0,test
drug,4,443,48,0,test
drug,4,210,59,0,test
drug,4,567,46,0,test
drug,4,28,80,0,test
drug,4,204,48,0,test
drug,4,567,79,0,test
drug,4,269,63,0,test
drug,4,363,105,0,test
drug,4,302,59,0,test
drug,4,491,63,0,test
drug,4,86,88,0,test
drug,4,452,63,0,test
drug,4,594,32,0,test
drug,4,481,94,0,test
drug,4,546,94,0,test
drug,4,311,88,0,test
drug,4,459,59,0,test
drug,4,451,77,0,test
drug,4,39,112,0,test
drug,4,390,57,0,test
drug,4,251,61,0,test
drug,4,248,77,0,test
drug,4,266,54,0,test
drug,4,236,80,0,test
drug,4,531,61,0,test
drug,4,342,77,0,test
drug,4,503,41,0,test
drug,4,257,54,0,test
drug,4,184,46,0,test
drug,4,479,41,0,test
drug,4,410,46,0,test
drug,4,242,94,0,test
drug,4,414,50,0,test
drug,4,473,88,0,test
drug,4,609,88,0,test
drug,4,575,32,0,test
drug,4,70,58,0,test
drug,4,232,50,0,test
drug,4,528,117,0,test
drug,4,213,81,0,test
drug,4,217,95,0,test
drug,4,542,81,0,test
drug,4,478,81,0,test
drug,4,38,46,0,test
drug,4,73,81,0,test
drug,4,399,54,0,test
drug,4,209,57,0,test
drug,4,24,48,0,test
drug,4,506,54,0,test
drug,4,415,112,0,test
drug,4,619,57,0,test
drug,4,29,57,0,test
drug,4,463,50,0,test
drug,4,55,59,0,test
drug,4,575,46,0,test
drug,4,93,105,0,test
drug,4,172,61,0,test
drug,4,295,57,0,test
drug,4,501,79,0,test
drug,4,29,100,0,test
drug,4,404,105,0,test
drug,4,192,63,0,test
drug,4,108,48,0,test
drug,4,338,100,0,test
drug,4,414,58,0,test
drug,4,376,58,0,test
drug,4,102,79,0,test
drug,4,316,58,0,test
drug,4,83,100,0,test
drug,4,265,32,0,test
drug,4,355,61,0,test
drug,4,207,79,0,test
drug,4,223,117,0,test
drug,4,337,117,0,test
drug,4,288,88,0,test
drug,4,138,79,0,test
drug,4,336,105,0,test
drug,4,599,41,0,test
drug,4,417,54,0,test
drug,4,340,79,0,test
drug,4,375,80,0,test
drug,4,14,81,0,test
drug,4,97,63,0,test
drug,5,0,0,1,train
drug,5,0,9,1,train
drug,5,0,10,1,train
drug,5,0,11,1,train
drug,5,1,7,1,train
drug,5,1,12,1,train
drug,5,2,0,1,train
drug,5,2,13,1,train
drug,5,2,15,1,train
drug,5,3,0,1,train
drug,5,3,10,1,train
drug,5,3,16,1,train
drug,5,4,0,1,train
drug,5,4,9,1,train
drug,5,4,17,1,train
drug,5,5,0,1,train
drug,5,5,9,1,train
drug,5,6,0,1,train
drug,5,6,5,1,train
drug,5,6,8,1,train
drug,5,6,9,1,train
drug,5,6,16,1,train
drug,5,6,22,1,train
drug,5,6,24,1,train
drug,5,7,9,1,train
drug,5,7,13,1,train
drug,5,8,0,1,train
drug,5,8,5,1,train
drug,5,8,8,1,train
drug,5,8,10,1,train
drug,5,8,13,1,train
drug,5,8,18,1,train
drug,5,8,19,1,train
drug,5,8,25,1,train
drug,5,8,26,1,train
drug,5,8,27,1,train
drug,5,8,28,1,train
drug,5,8,30,1,train
drug,5,9,0,1,train
drug,5,9,5,1,train
drug,5,9,6,1,train
drug,5,9,7,1,train
drug,5,9,17,1,train
drug,5,9,19,1,train
drug,5,9,31,1,train
drug,5,9,32,1,train
drug,5,10,9,1,train
drug,5,10,13,1,train
drug,5,10,28,1,train
drug,5,11,5,1,train
drug,5,11,9,1,train
drug,5,12,0,1,train
drug,5,12,9,1,train
drug,5,13,0,1,train
drug,5,13,27,1,train
drug,5,14,5,1,train
drug,5,14,34,1,train
drug,5,15,9,1,train
drug,5,15,13,1,train
drug,5,16,0,1,train
drug,5,16,6,1,train
drug,5,16,9,1,train
drug,5,16,10,1,train
drug,5,16,17,1,train
drug,5,16,36,1,train
drug,5,17,0,1,train
drug,5,18,5,1,train
drug,5,18,18,1,train
drug,5,19,0,1,train
drug,5,19,10,1,train
drug,5,19,18,1,train
drug,5,19,39,1,train
drug,5,20,0,1,train
drug,5,20,5,1,train
drug,5,20,9,1,train
drug,5,20,10,1,train
drug,5,21,40,1,train
drug,5,21,41,1,train
drug,5,22,5,1,train
drug,5,22,9,1,train
drug,5,23,0,1,train
drug,5,23,3,1,train
drug,5,24,0,1,train
drug,5,24,17,1,train
drug,5,25,0,1,train
drug,5,25,3,1,train
drug,5,25,7,1,train
drug,5,25,9,1,train
drug,5,25,10,1,train
drug,5,25,17,1,train
drug,5,25,22,1,train
drug,5,25,38,1,train
drug,5,25,43,1,train
drug,5,26,0,1,train
drug,5,26,5,1,train
drug,5,26,44,1,train
drug,5,27,0,1,train
drug,5,27,9,1,train
drug,5,28,5,1,train
drug,5,28,17,1,train
drug,5,28,34,1,train
drug,5,28,45,1,train
drug,5,29,39,1,train
drug,5,29,46,1,train
drug,5,30,5,1,train
drug,5,30,9,1,train
drug,5,30,10,1,train
drug,5,30,30,1,train
drug,5,30,47,1,train
drug,5,31,10,1,train
drug,5,31,48,1,train
drug,5,32,0,1,train
drug,5,32,3,1,train
drug,5,32,5,1,train
drug,5,32,10,1,train
drug,5,32,13,1,train
drug,5,32,47,1,train
drug,5,32,49,1,train
drug,5,32,50,1,train
drug,5,33,0,1,train
drug,5,33,6,1,train
drug,5,33,50,1,train
drug,5,34,0,1,train
drug,5,34,5,1,train
drug,5,34,18,1,train
drug,5,34,50,1,train
drug,5,34,53,1,train
drug,5,34,54,1,train
drug,5,34,55,1,train
drug,5,35,0,1,train
drug,5,35,3,1,train
drug,5,36,0,1,train
drug,5,36,3,1,train
drug,5,36,5,1,train
drug,5,36,13,1,train
drug,5,36,50,1,train
drug,5,37,0,1,train
drug,5,37,3,1,train
drug,5,37,5,1,train
drug,5,38,38,1,train
drug,5,39,0,1,train
drug,5,39,5,1,train
drug,5,39,56,1,train
drug,5,39,57,1,train
drug,5,40,0,1,train
drug,5,40,3,1,train
drug,5,40,5,1,train
drug,5,40,57,1,train
drug,5,41,13,1,train
drug,5,41,17,1,train
drug,5,41,18,1,train
drug,5,41,58,1,train
drug,5,42,0,1,train
drug,5,42,5,1,train
drug,5,42,10,1,train
drug,5,42,16,1,train
drug,5,42,18,1,train
drug,5,42,19,1,train
drug,5,42,32,1,train
drug,5,42,34,1,train
drug,5,42,50,1,train
drug,5,42,53,1,train
drug,5,42,54,1,train
drug,5,42,55,1,train
drug,5,42,59,1,train
drug,5,43,0,1,train
drug,5,43,61,1,train
drug,5,44,0,1,train
drug,5,44,5,1,train
drug,5,44,16,1,train
drug,5,44,18,1,train
drug,5,44,57,1,train
drug,5,45,3,1,train
drug,5,45,7,1,train
drug,5,45,13,1,train
drug,5,45,17,1,train
drug,5,46,0,1,train
drug,5,46,7,1,train
drug,5,46,16,1,train
drug,5,47,0,1,train
drug,5,47,5,1,train
drug,5,47,9,1,train
drug,5,47,10,1,train
drug,5,47,13,1,train
drug,5,47,17,1,train
drug,5,47,18,1,train
drug,5,47,57,1,train
drug,5,48,0,1,train
drug,5,48,5,1,train
drug,5,48,10,1,train
drug,5,48,34,1,train
drug,5,49,10,1,train
drug,5,49,19,1,train
drug,5,49,62,1,train
drug,5,49,63,1,train
drug,5,50,10,1,train
drug,5,50,19,1,train
drug,5,50,62,1,train
drug,5,50,63,1,train
drug,5,51,3,1,train
drug,5,51,7,1,train
drug,5,51,13,1,train
drug,5,51,57,1,train
drug,5,52,0,1,train
drug,5,52,3,1,train
drug,5,52,5,1,train
drug,5,52,57,1,train
drug,5,53,0,1,train
drug,5,53,64,1,train
drug,5,54,5,1,train
drug,5,54,13,1,train
drug,5,55,0,1,train
drug,5,55,6,1,train
drug,5,55,7,1,train
drug,5,55,9,1,train
drug,5,55,13,1,train
drug,5,55,31,1,train
drug,5,55,57,1,train
drug,5,56,6,1,train
drug,5,56,13,1,train
drug,5,57,13,1,train
drug,5,57,26,1,train
drug,5,58,13,1,train
drug,5,58,18,1,train
drug,5,58,26,1,train
drug,5,59,5,1,train
drug,5,59,9,1,train
drug,5,59,13,1,train
drug,5,59,26,1,train
drug,5,59,34,1,train
drug,5,59,57,1,train
drug,5,62,0,1,train
drug,5,62,5,1,train
drug,5,63,9,1,train
drug,5,63,13,1,train
drug,5,64,5,1,train
drug,5,64,31,1,train
drug,5,65,5,1,train
drug,5,66,5,1,train
drug,5,66,13,1,train
drug,5,66,18,1,train
drug,5,66,65,1,train
drug,5,68,5,1,train
drug,5,68,33,1,train
drug,5,68,66,1,train
drug,5,69,0,1,train
drug,5,69,5,1,train
drug,5,69,9,1,train
drug,5,69,10,1,train
drug,5,69,13,1,train
drug,5,69,16,1,train
drug,5,69,18,1,train
drug,5,69,26,1,train
drug,5,69,30,1,train
drug,5,70,18,1,train
drug,5,71,5,1,train
drug,5,71,18,1,train
drug,5,71,65,1,train
drug,5,72,0,1,train
drug,5,72,13,1,train
drug,5,73,0,1,train
drug,5,73,3,1,train
